kind,title,source_record,file_url,local_file,bytes,status
legislation,"Regulation on the performance of transactions on the interbank foreign exchange market of the Republic of Moldova, approved by the DCA of the NBM no.8 of January 24, 2013",https://www.bnm.md/en/content/regulation-performance-transactions-interbank-foreign-exchange-market-republic-moldova,https://www.bnm.md/files/r 8-2013 v engleză.doc,C:\Users\harab\Desktop\BNM_site_inventory\source_files\135__r 8-2013 v engleză.doc,72192,downloaded
legislation,"Regulation on the supervision of the Single Central Securities Depository, approved by Decision of the Executive Board of the National Bank of Moldova No 69/2026",https://www.bnm.md/en/content/regulation-supervision-single-central-securities-depository-approved-decision-executive,https://www.bnm.md/files/regulation csd eng no 69.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\136__regulation csd eng no 69.pdf,160044,downloaded
legislation,"Regulation on the supervision of the Single Central Securities Depository, approved by Decision of the Executive Board of the National Bank of Moldova No 69/2026",https://www.bnm.md/en/content/regulation-supervision-single-central-securities-depository-approved-decision-executive,https://www.bnm.md/files/regulation csd eng no 69.docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\137__regulation csd eng no 69.docx,56296,downloaded
legislation,"Regulation on the supervision of non-bank payment service providers, approved by the Decision of the Executive Board of the NBM No. 162 of July 17 2025",https://www.bnm.md/en/content/regulation-supervision-non-bank-payment-service-providers-approved-decision-executive-board,https://www.bnm.md/files/Reg pv supraveghere PSPN_162_Eng.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\138__Reg pv supraveghere PSPN_162_Eng.pdf,204909,downloaded
legislation,"Regulation on the supervision of non-bank payment service providers, approved by the Decision of the Executive Board of the NBM No. 162 of July 17 2025",https://www.bnm.md/en/content/regulation-supervision-non-bank-payment-service-providers-approved-decision-executive-board,https://www.bnm.md/files/Reg pv supraveghere PSPN_162_Eng.docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\139__Reg pv supraveghere PSPN_162_Eng.docx,78658,downloaded
legislation,"Regulation on the audit of non-bank payment service providers, approved by the Decision of the Executive Board of the NBM No 267 of October 31 2024 (in force from 7. 11. 2024)",https://www.bnm.md/en/content/regulation-audit-non-bank-payment-service-providers-approved-decision-executive-board-nbm-no,https://www.bnm.md/files/Reg_audit_PSP_267_31_10_2024_eng_1.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\140__Reg_audit_PSP_267_31_10_2024_eng_1.pdf,1785795,already_downloaded
legislation,"Regulation on the audit of non-bank payment service providers, approved by the Decision of the Executive Board of the NBM No 267 of October 31 2024 (in force from 7. 11. 2024)",https://www.bnm.md/en/content/regulation-audit-non-bank-payment-service-providers-approved-decision-executive-board-nbm-no,https://www.bnm.md/files/Reg_audit_PSP_267_31_10_2024_eng_1.docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\141__Reg_audit_PSP_267_31_10_2024_eng_1.docx,39753,already_downloaded
legislation,"Regulation on strong customer authentication and open, common, and secure standard of communication between payment service providers, aprooved by the Decision of the EB of the NBM No 12 of 11.01.2024",https://www.bnm.md/en/content/regulation-strong-customer-authentication-and-open-common-and-secure-standard-0,https://www.bnm.md/files/Regulament nr_12 din 11_01_2024_ENG_2.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\142__Regulament nr_12 din 11_01_2024_ENG_2.pdf,218327,downloaded
legislation,"Regulation on strong customer authentication and open, common, and secure standard of communication between payment service providers, aprooved by the Decision of the EB of the NBM No 12 of 11.01.2024",https://www.bnm.md/en/content/regulation-strong-customer-authentication-and-open-common-and-secure-standard-0,https://www.bnm.md/files/Regulament nr_12 din 11_01_2024_ENG_1.docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\143__Regulament nr_12 din 11_01_2024_ENG_1.docx,102850,downloaded
legislation,Regulation on the notification of activities referred to in Art. 2 para. (2) item 11) lett. a) and b) of Law No. 114/2012 on payment services and electronic money,https://www.bnm.md/en/content/regulation-notification-activities-referred-art-2-para-2-item-11-lett-and-b-law-no-1142012,https://www.bnm.md/files/Reg_ notificare activitate_ENG.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\144__Reg_ notificare activitate_ENG.pdf,79228,downloaded
legislation,Regulation on the notification of activities referred to in Art. 2 para. (2) item 11) lett. a) and b) of Law No. 114/2012 on payment services and electronic money,https://www.bnm.md/en/content/regulation-notification-activities-referred-art-2-para-2-item-11-lett-and-b-law-no-1142012,https://www.bnm.md/files/Reg_ notificare activitate_ENG (1).docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\145__Reg_ notificare activitate_ENG (1).docx,38761,downloaded
legislation,"Regulation on the Automated Domestic Payments System, approved by the Decision of the Executive Board of the NBM No 179 of 27 June 2019",https://www.bnm.md/en/content/regulation-automated-domestic-payments-system-approved-decision-executive-board-nbm-no-179,https://www.bnm.md/files/Reg_ SAPI_ENG (1).pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\146__Reg_ SAPI_ENG (1).pdf,6355128,downloaded
legislation,"Regulation on the Automated Domestic Payments System, approved by the Decision of the Executive Board of the NBM No 179 of 27 June 2019",https://www.bnm.md/en/content/regulation-automated-domestic-payments-system-approved-decision-executive-board-nbm-no-179,https://www.bnm.md/files/Reg_ SAPI_ENG (1).docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\147__Reg_ SAPI_ENG (1).docx,77165,downloaded
legislation,"Regulation on licencing and registration of payment institutions, electronic money institutions and postal service providers acting as payment service providers and/or electronic money issuers, approved by the Decision of the Executive Board of the NBM No 11 of 11 January 2024",https://www.bnm.md/en/content/regulation-licencing-and-registration-payment-institutions-electronic-money-institutions-and,https://www.bnm.md/files/Reg_ licentiere nr_11_2024_ENG.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\148__Reg_ licentiere nr_11_2024_ENG.pdf,489588,downloaded
legislation,"Regulation on licencing and registration of payment institutions, electronic money institutions and postal service providers acting as payment service providers and/or electronic money issuers, approved by the Decision of the Executive Board of the NBM No 11 of 11 January 2024",https://www.bnm.md/en/content/regulation-licencing-and-registration-payment-institutions-electronic-money-institutions-and,https://www.bnm.md/files/Reg_ licentiere nr_11_2024_ENG.docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\149__Reg_ licentiere nr_11_2024_ENG.docx,115248,downloaded
legislation,"Regulation on the activity of non-bank payment service providers, approved by the Decision of the Executive Board of the NBM No 10 of 11 January 2024",https://www.bnm.md/en/content/regulation-activity-non-bank-payment-service-providers-approved-decision-executive-board-0,https://www.bnm.md/files/Reg activit_en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\150__Reg activit_en.pdf,8105968,downloaded
legislation,"Regulation on the activity of non-bank payment service providers, approved by the Decision of the Executive Board of the NBM No 10 of 11 January 2024",https://www.bnm.md/en/content/regulation-activity-non-bank-payment-service-providers-approved-decision-executive-board-0,https://www.bnm.md/files/Reg activit_en.docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\151__Reg activit_en.docx,106820,downloaded
legislation,"Regulation on strong customer authentication and open, common, and secure standard of communication between payment service providers, No 12 of 11.01.2024",https://www.bnm.md/en/content/regulation-strong-customer-authentication-and-open-common-and-secure-standard-communication,https://www.bnm.md/files/Regulament nr_12 din 11_01_2024_ENG_1.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\152__Regulament nr_12 din 11_01_2024_ENG_1.pdf,218302,downloaded
legislation,"Regulation on strong customer authentication and open, common, and secure standard of communication between payment service providers, No 12 of 11.01.2024",https://www.bnm.md/en/content/regulation-strong-customer-authentication-and-open-common-and-secure-standard-communication,https://www.bnm.md/files/Regulament nr_12 din 11_01_2024_ENG.docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\153__Regulament nr_12 din 11_01_2024_ENG.docx,103099,downloaded
legislation,Regulation on holdings in non-bank payment service providers No. 9 from 11.01.2024,https://www.bnm.md/en/content/regulation-holdings-non-bank-payment-service-providers-no-9-11012024,https://www.bnm.md/files/Regulament participatiuni_EN.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\154__Regulament participatiuni_EN.pdf,429024,downloaded
legislation,Regulation on holdings in non-bank payment service providers No. 9 from 11.01.2024,https://www.bnm.md/en/content/regulation-holdings-non-bank-payment-service-providers-no-9-11012024,https://www.bnm.md/files/Regulament participatiuni_EN.docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\155__Regulament participatiuni_EN.docx,100259,downloaded
legislation,"Regulation on credit transfer, direct debiting, and the assignment of IBAN codes, approved by the Decision of the Executive Board of the NBM no.108 of 08 June, 2023",https://www.bnm.md/en/content/regulamentul-cu-privire-la-transferul-de-credit-debitarea-directa-si-atribuirea-codurilor,https://www.bnm.md/files/Reg_TrCrDDSEPA+IBAN_eng_1.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\156__Reg_TrCrDDSEPA+IBAN_eng_1.pdf,5435003,already_downloaded
legislation,"Regulation on credit transfer, direct debiting, and the assignment of IBAN codes, approved by the Decision of the Executive Board of the NBM no.108 of 08 June, 2023",https://www.bnm.md/en/content/regulamentul-cu-privire-la-transferul-de-credit-debitarea-directa-si-atribuirea-codurilor,https://www.bnm.md/files/Reg_TrCrDDSEPA+IBAN_eng_1.docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\157__Reg_TrCrDDSEPA+IBAN_eng_1.docx,77183,already_downloaded
legislation,"Regulation regarding on-site inspections for non-bank payment service providers and the criteria for applying remedies and sanctions, approved by the Decision of the Executive Board of the NBM, No. 326 of December 11, 2019",https://www.bnm.md/en/content/regulation-regarding-site-inspections-non-bank-payment-service-providers-and-criteria,https://www.bnm.md/files/Reg_inspections non-bank PSP.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\158__Reg_inspections non-bank PSP.pdf,3166921,downloaded
legislation,"Regulation regarding on-site inspections for non-bank payment service providers and the criteria for applying remedies and sanctions, approved by the Decision of the Executive Board of the NBM, No. 326 of December 11, 2019",https://www.bnm.md/en/content/regulation-regarding-site-inspections-non-bank-payment-service-providers-and-criteria,https://www.bnm.md/files/Reg_inspections non-bank PSP.doc,C:\Users\harab\Desktop\BNM_site_inventory\source_files\159__Reg_inspections non-bank PSP.doc,124416,downloaded
legislation,"Regulation on the credit activity of non-bank payment service providers, approved by the Decision of the Executive Board of the NBM no.158 of 5 June 2019",https://www.bnm.md/en/content/regulation-credit-activity-non-bank-payment-service-providers-approved-decision-executive,https://www.bnm.md/files/Regulament creditare_eng_1.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\160__Regulament creditare_eng_1.pdf,2542361,downloaded
legislation,"Regulation on the credit activity of non-bank payment service providers, approved by the Decision of the Executive Board of the NBM no.158 of 5 June 2019",https://www.bnm.md/en/content/regulation-credit-activity-non-bank-payment-service-providers-approved-decision-executive,https://www.bnm.md/files/Regulament creditare_eng_1.doc,C:\Users\harab\Desktop\BNM_site_inventory\source_files\161__Regulament creditare_eng_1.doc,129536,downloaded
legislation,"Regulation on the conditions for granting, suspending and withdrawing the rights of participation in the Central Securities Depository, approved by the Decision of the Executive Board of the NBM no.159 of 11 July 2018",https://www.bnm.md/en/content/regulation-conditions-granting-suspending-and-withdrawing-rights-participation-central,https://www.bnm.md/files/6_3_1 HCE_AjustRegParticipantDCU_ENG _new.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\162__6_3_1 HCE_AjustRegParticipantDCU_ENG _new.pdf,1626545,downloaded
legislation,"Regulation on the conditions for granting, suspending and withdrawing the rights of participation in the Central Securities Depository, approved by the Decision of the Executive Board of the NBM no.159 of 11 July 2018",https://www.bnm.md/en/content/regulation-conditions-granting-suspending-and-withdrawing-rights-participation-central,https://www.bnm.md/files/6_3 HCE_AjustRegParticipantDCU_ENG _new.docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\163__6_3 HCE_AjustRegParticipantDCU_ENG _new.docx,55752,downloaded
legislation,Decision NBM no 210/2025 for the approval of the Regulation on the conduct of simultaneous activities by insurance undertakings,https://www.bnm.md/en/content/decision-nbm-no-2102025-approval-regulation-conduct-simultaneous-activities-insurance,https://www.bnm.md/files/Regulation no_210_2025 on the conduct of simultaneous activities by insurance undertakings.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\164__Regulation no_210_2025 on the conduct of simultaneous activities by insurance undertakings.pdf,251586,downloaded
legislation,Decision NBM no 210/2025 for the approval of the Regulation on the conduct of simultaneous activities by insurance undertakings,https://www.bnm.md/en/content/decision-nbm-no-2102025-approval-regulation-conduct-simultaneous-activities-insurance,https://www.bnm.md/files/Regulation no_210_2025 on the conduct of simultaneous activities by insurance undertakings.docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\165__Regulation no_210_2025 on the conduct of simultaneous activities by insurance undertakings.docx,57400,downloaded
legislation,Decision No. 124 of 28.05.2025 for the approval of the Regulation on the preparation and publication of the Solvency and Financial Condition Report by insurance or reinsurance undertakings,https://www.bnm.md/en/content/hotararea-bnm-nr-124-din-28-05-2025-pentru-aprobarea-regulamentului-cu-privire-la-intocmirea,https://www.bnm.md/files/Regulation on SFCR no_124 of 28_05_2025 (engl) (1).pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\166__Regulation on SFCR no_124 of 28_05_2025 (engl) (1).pdf,163444,downloaded
legislation,Decision No. 124 of 28.05.2025 for the approval of the Regulation on the preparation and publication of the Solvency and Financial Condition Report by insurance or reinsurance undertakings,https://www.bnm.md/en/content/hotararea-bnm-nr-124-din-28-05-2025-pentru-aprobarea-regulamentului-cu-privire-la-intocmirea,https://www.bnm.md/files/Regulation on SFCR no_124 of 28_05_2025 (engl) (1).docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\167__Regulation on SFCR no_124 of 28_05_2025 (engl) (1).docx,45579,downloaded
legislation,"Decision on the approval of the Regulation on own funds, the valuation of assets and liabilities, assets eligible to cover technical provisions and the minimum capital requirement, solvency and liquidity of the insurance or reinsurance undertaking and the amendment of certain normative acts (prudential/financial stability indicators in the insurance sector) No 328 of 19.12.2024",https://www.bnm.md/en/content/decision-approval-regulation-own-funds-valuation-assets-and-liabilities-assets-eligible,https://www.bnm.md/files/Decision of the NBM on the approval of the Regulation on own funds No 328_2024 (ENG).pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\168__Decision of the NBM on the approval of the Regulation on own funds No 328_2024 (ENG).pdf,1461007,downloaded
legislation,"Decision on the approval of the Regulation on own funds, the valuation of assets and liabilities, assets eligible to cover technical provisions and the minimum capital requirement, solvency and liquidity of the insurance or reinsurance undertaking and the amendment of certain normative acts (prudential/financial stability indicators in the insurance sector) No 328 of 19.12.2024",https://www.bnm.md/en/content/decision-approval-regulation-own-funds-valuation-assets-and-liabilities-assets-eligible,https://www.bnm.md/files/Decision of the NBM on the approval of the Regulation on own funds No 328_2024 (ENG).docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\169__Decision of the NBM on the approval of the Regulation on own funds No 328_2024 (ENG).docx,366860,downloaded
legislation,"Regulation on the licensing of the insurance and/or reinsurance broker, approved by the Decision of the National Commission for Financial Markets No 34/15/2023",https://www.bnm.md/en/content/regulation-licensing-insurance-andor-reinsurance-broker-approved-decision-national,https://www.bnm.md/files/Reg_licensing_broker_34-15-2023(EN).pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\170__Reg_licensing_broker_34-15-2023(EN).pdf,224070,already_downloaded
legislation,"Regulation on the licensing of the insurance and/or reinsurance broker, approved by the Decision of the National Commission for Financial Markets No 34/15/2023",https://www.bnm.md/en/content/regulation-licensing-insurance-andor-reinsurance-broker-approved-decision-national,https://www.bnm.md/files/Reg_licensing_broker_34-15-2023(EN) (1).docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\171__Reg_licensing_broker_34-15-2023(EN) (1).docx,100519,downloaded
legislation,"Regulation on the registration/licensing of insurance or reinsurance undertakings and branches of insurance or reinsurance undertakings in third countries, approved by the Decision of the National Commission for Financial Markets No 31/1 of 15.06.2023",https://www.bnm.md/en/content/regulation-registrationlicensing-insurance-or-reinsurance-undertakings-and-branches,https://www.bnm.md/files/Reg_ reg-lic_insurance 31-1-2023(EN).pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\172__Reg_ reg-lic_insurance 31-1-2023(EN).pdf,329187,downloaded
legislation,"Regulation on the registration/licensing of insurance or reinsurance undertakings and branches of insurance or reinsurance undertakings in third countries, approved by the Decision of the National Commission for Financial Markets No 31/1 of 15.06.2023",https://www.bnm.md/en/content/regulation-registrationlicensing-insurance-or-reinsurance-undertakings-and-branches,https://www.bnm.md/files/Reg_ reg-lic_insurance 31-1-2023(EN).docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\173__Reg_ reg-lic_insurance 31-1-2023(EN).docx,144464,downloaded
legislation,"Regulation on the system of governance of insurance or reinsurance undertakings, approved by the Decision of the Executive Board of the NBM No 241/2024",https://www.bnm.md/en/content/regulation-system-governance-insurance-or-reinsurance-undertakings-approved-decision,https://www.bnm.md/files/Insurance governance reg_241-24.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\174__Insurance governance reg_241-24.pdf,227061,downloaded
legislation,"Regulation on the system of governance of insurance or reinsurance undertakings, approved by the Decision of the Executive Board of the NBM No 241/2024",https://www.bnm.md/en/content/regulation-system-governance-insurance-or-reinsurance-undertakings-approved-decision,https://www.bnm.md/files/Insurance governance reg_241-24.docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\175__Insurance governance reg_241-24.docx,89341,downloaded
legislation,"Regulation on the internal assessment of own risks and solvency of insurance or reinsurance undertakings and the requirements for carrying out tests for the assessment of the ability to maintain financial stability,approved by the Decision of the Executive Board of the NBM No 243/2024",https://www.bnm.md/en/content/regulation-internal-assessment-own-risks-and-solvency-insurance-or-reinsurance-undertakings,https://www.bnm.md/files/ORSA_insurance reg_243-2024.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\176__ORSA_insurance reg_243-2024.pdf,155145,downloaded
legislation,"Regulation on the internal assessment of own risks and solvency of insurance or reinsurance undertakings and the requirements for carrying out tests for the assessment of the ability to maintain financial stability,approved by the Decision of the Executive Board of the NBM No 243/2024",https://www.bnm.md/en/content/regulation-internal-assessment-own-risks-and-solvency-insurance-or-reinsurance-undertakings,https://www.bnm.md/files/ORSA_insurance reg_243-2024.docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\177__ORSA_insurance reg_243-2024.docx,54612,downloaded
legislation,"Regulation on the outsourcing of functions and activities related to insurance or reinsurance activity by insurance or reinsurance undertakings, approved by the Decision of the Executive Board of the NBM No 242/2024",https://www.bnm.md/en/content/regulation-outsourcing-functions-and-activities-related-insurance-or-reinsurance-activity,https://www.bnm.md/files/Insurance outsourcing reg_242-2024.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\178__Insurance outsourcing reg_242-2024.pdf,167538,downloaded
legislation,"Regulation on the outsourcing of functions and activities related to insurance or reinsurance activity by insurance or reinsurance undertakings, approved by the Decision of the Executive Board of the NBM No 242/2024",https://www.bnm.md/en/content/regulation-outsourcing-functions-and-activities-related-insurance-or-reinsurance-activity,https://www.bnm.md/files/Insurance outsourcing reg_242-2024.docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\179__Insurance outsourcing reg_242-2024.docx,55103,downloaded
legislation,"Regulation on the audit of insurance and reinsurance undertakings, approved by the Decision of the Executive Board of the NBM No 71 of 29.02.2024 (in force as of 14.03.2024)",https://www.bnm.md/en/content/regulation-audit-insurance-and-reinsurance-undertakings-approved-decision-executive-board,https://www.bnm.md/files/Regulation on Audit (insurance)  No 71(29_02_2024).pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\180__Regulation on Audit (insurance) No 71(29_02_2024).pdf,201840,downloaded
legislation,"Regulation on the audit of insurance and reinsurance undertakings, approved by the Decision of the Executive Board of the NBM No 71 of 29.02.2024 (in force as of 14.03.2024)",https://www.bnm.md/en/content/regulation-audit-insurance-and-reinsurance-undertakings-approved-decision-executive-board,https://www.bnm.md/files/Regulation on Audit (insurance)  No 71(29_02_2024).docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\181__Regulation on Audit (insurance) No 71(29_02_2024).docx,48806,downloaded
legislation,"Regulation on the time limits, procedure, and methods for issuing approvals regarding transactions, requirements for keeping the Register of guarantees, commitments, and other obligations of the insurer or reinsurer No 30/8 of 13.06.2023 (in force as of 27.06.2023), Official Monitor of the Republic of Moldova No 216-219 Article 619 of 27.06.2023",https://www.bnm.md/en/content/regulation-time-limits-procedure-and-methods-issuing-approvals-regarding-transactions,"https://www.bnm.md/files/Regulation on the time limits, procedure, and methods for issuing approvals regarding transactions 13_06_2023.pdf","C:\Users\harab\Desktop\BNM_site_inventory\source_files\182__Regulation on the time limits, procedure, and methods for issuing approvals regarding transactions 13_06_2023.pdf",817596,downloaded
legislation,"Regulation on the time limits, procedure, and methods for issuing approvals regarding transactions, requirements for keeping the Register of guarantees, commitments, and other obligations of the insurer or reinsurer No 30/8 of 13.06.2023 (in force as of 27.06.2023), Official Monitor of the Republic of Moldova No 216-219 Article 619 of 27.06.2023",https://www.bnm.md/en/content/regulation-time-limits-procedure-and-methods-issuing-approvals-regarding-transactions,"https://www.bnm.md/files/Regulation on the time limits, procedure, and methods for issuing approvals regarding transactions 13_06_2023.docx","C:\Users\harab\Desktop\BNM_site_inventory\source_files\183__Regulation on the time limits, procedure, and methods for issuing approvals regarding transactions 13_06_2023.docx",48980,downloaded
legislation,Regulation on specialised financial statements of insurance or reinsurance undertakings No 30/13 of 13.06.2023 (in force 27.06.2023) Official Monitor of the Republic of Moldova No 216-219 Article 622 of 27.06.2023,https://www.bnm.md/en/content/regulation-specialised-financial-statements-insurance-or-reinsurance-undertakings-no-3013,https://www.bnm.md/files/Regulation on specialised financial statements of insurance or reinsurance undertakings is hereby approved 13_06_2023.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\184__Regulation on specialised financial statements of insurance or reinsurance undertakings is hereby approved 13_06_2023.pdf,1146355,downloaded
legislation,Regulation on specialised financial statements of insurance or reinsurance undertakings No 30/13 of 13.06.2023 (in force 27.06.2023) Official Monitor of the Republic of Moldova No 216-219 Article 622 of 27.06.2023,https://www.bnm.md/en/content/regulation-specialised-financial-statements-insurance-or-reinsurance-undertakings-no-3013,https://www.bnm.md/files/Regulation on specialised financial statements of insurance or reinsurance undertakings is hereby approved 13_06_2023.docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\185__Regulation on specialised financial statements of insurance or reinsurance undertakings is hereby approved 13_06_2023.docx,158814,downloaded
legislation,"Regulation on the Requirements for the Insurer’s Reinsurance Programme, Rules for Contracting Reinsurance, and Provisions for Approving the Insurer’s Own Retention Level No 30/12 of 13.06.2023 (in force as of 27.06.2023) Official Monitor of the Republic of Moldova No 216-219 Article 621 of 27.06.2023",https://www.bnm.md/en/content/regulation-requirements-insurers-reinsurance-programme-rules-contracting-reinsurance-and,"https://www.bnm.md/files/Regulation on the Requirements for the Insurer’s Reinsurance Programme, Rules for Contracting Reinsurance 13_06_2023.pdf","C:\Users\harab\Desktop\BNM_site_inventory\source_files\186__Regulation on the Requirements for the Insurer’s Reinsurance Programme, Rules for Contracting Reinsurance 13_06_2023.pdf",887924,downloaded
legislation,"Regulation on the Requirements for the Insurer’s Reinsurance Programme, Rules for Contracting Reinsurance, and Provisions for Approving the Insurer’s Own Retention Level No 30/12 of 13.06.2023 (in force as of 27.06.2023) Official Monitor of the Republic of Moldova No 216-219 Article 621 of 27.06.2023",https://www.bnm.md/en/content/regulation-requirements-insurers-reinsurance-programme-rules-contracting-reinsurance-and,"https://www.bnm.md/files/Regulation on the Requirements for the Insurer’s Reinsurance Programme, Rules for Contracting Reinsurance 13_06_2023.docx","C:\Users\harab\Desktop\BNM_site_inventory\source_files\187__Regulation on the Requirements for the Insurer’s Reinsurance Programme, Rules for Contracting Reinsurance 13_06_2023.docx",45311,downloaded
legislation,"Methodology for Calculating and Applying Base Insurance Premiums and the Corresponding Adjustment Coefficients for Compulsory Internal and External Motor Vehicles Liability Insurance No 31/2 of 16 June 2023 (in force as of 27.06.2023), Official Monitor of the Republic of Moldova No 216-219 Article 623 of 27 June 2023",https://www.bnm.md/en/content/methodology-calculating-and-applying-base-insurance-premiums-and-corresponding-adjustment,https://www.bnm.md/files/Methodology for Calculating and Applying Base Insurance Premiums and the Corresponding Adjustment Coefficients 16_06_2023.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\188__Methodology for Calculating and Applying Base Insurance Premiums and the Corresponding Adjustment Coefficients 16_06_2023.pdf,3652488,downloaded
legislation,"Methodology for Calculating and Applying Base Insurance Premiums and the Corresponding Adjustment Coefficients for Compulsory Internal and External Motor Vehicles Liability Insurance No 31/2 of 16 June 2023 (in force as of 27.06.2023), Official Monitor of the Republic of Moldova No 216-219 Article 623 of 27 June 2023",https://www.bnm.md/en/content/methodology-calculating-and-applying-base-insurance-premiums-and-corresponding-adjustment,https://www.bnm.md/files/Methodology for Calculating and Applying Base Insurance Premiums and the Corresponding Adjustment Coefficients 16_06_2023.docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\189__Methodology for Calculating and Applying Base Insurance Premiums and the Corresponding Adjustment Coefficients 16_06_2023.docx,149734,downloaded
legislation,"Regulation on the Requirements Regarding the Persons Holding Responsible Position, the Members of the Audit Committee, the Persons Holding Key Positions within the Insurer or Reinsurer, the Heads of the Branch of an Insurer or Reinsurer of a Third State and the Liquidator of the Insurer or Reinsurer in winding up process, No 26/2 of 23.05.2023, (in force as of 22.06.2023), Official Monitor of the Republic of Moldova No 208-209, Article 598 of 22.06.2023",https://www.bnm.md/en/content/regulation-requirements-regarding-persons-holding-responsible-position-members-audit,https://www.bnm.md/files/Decision No_ 262 of 23_05_2023 on the approval of the Regulation on the Requirements Regarding the Persons Holding Management Positions.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\190__Decision No_ 262 of 23_05_2023 on the approval of the Regulation on the Requirements Regarding the Persons Holding Management Posi,1057457,downloaded
legislation,"Regulation on the Requirements Regarding the Persons Holding Responsible Position, the Members of the Audit Committee, the Persons Holding Key Positions within the Insurer or Reinsurer, the Heads of the Branch of an Insurer or Reinsurer of a Third State and the Liquidator of the Insurer or Reinsurer in winding up process, No 26/2 of 23.05.2023, (in force as of 22.06.2023), Official Monitor of the Republic of Moldova No 208-209, Article 598 of 22.06.2023",https://www.bnm.md/en/content/regulation-requirements-regarding-persons-holding-responsible-position-members-audit,https://www.bnm.md/files/Decision No_ 262 of 23_05_2023 on the approval of the Regulation on the Requirements Regarding the Persons Holding Management Positions.docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\191__Decision No_ 262 of 23_05_2023 on the approval of the Regulation on the Requirements Regarding the Persons Holding Management Posi,145035,downloaded
legislation,"Regulation on insurance technical provisions, No 30/10 of 13.06.2023 (in force 23.06.2023), Official Monitor of the Republic of Moldova No 210-212 Article 605 of 23.06.2023",https://www.bnm.md/en/content/regulation-insurance-technical-provisions-no-3010-13062023-force-23062023-official-monitor,"https://www.bnm.md/files/Regulation on insurance technical provisions, of 13_06_2023.pdf","C:\Users\harab\Desktop\BNM_site_inventory\source_files\192__Regulation on insurance technical provisions, of 13_06_2023.pdf",725989,downloaded
legislation,"Regulation on insurance technical provisions, No 30/10 of 13.06.2023 (in force 23.06.2023), Official Monitor of the Republic of Moldova No 210-212 Article 605 of 23.06.2023",https://www.bnm.md/en/content/regulation-insurance-technical-provisions-no-3010-13062023-force-23062023-official-monitor,"https://www.bnm.md/files/Regulation on insurance technical provisions, of 13_06_2023.docx","C:\Users\harab\Desktop\BNM_site_inventory\source_files\193__Regulation on insurance technical provisions, of 13_06_2023.docx",87920,downloaded
