id,kind,title,file_url,source_record,original,raw,source_file_sha256,body_sha256,extraction_status
83,legislation,Regulation on credit risk mitigation techniques of banks,https://www.bnm.md/files/HCE_112_13_02_2023_ENG.doc,https://www.bnm.md/en/content/regulamentul-cu-privire-la-tehnicile-de-diminuare-riscului-de-credit-utilizate-de-banci,original/083__HCE_112_13_02_2023_ENG.doc,documents/083__HCE_112_13_02_2023_ENG.doc.md,54c487c5543c411e1c1400c702e7e895e997045ab637b19760aa8d7d62045a0f,fdc1c5841fcc471e64d62724b85b8e1f251b23942fccc0bb2c1b06dfdf6d84ac,text-extracted
84,legislation,"Regulation on the treatment of counterparty credit risk for banks, no 102 of 16.04.2020",https://www.bnm.md/files/Counterparty Regulation.pdf,https://www.bnm.md/en/content/regulation-treatment-counterparty-credit-risk-banks-no-102-16042020,original/084__Counterparty Regulation.pdf,documents/084__Counterparty Regulation.pdf.md,f971492b9a0464acb78e0d7e2a3fd1680b122b0c53d133e1c01fa56c612c4ea7,22151632a9a2acbef0abe2011194d646ed0ab10dfbd38e0b4f45cd2461aac7ea,text-extracted
85,legislation,"Regulation on the treatment of counterparty credit risk for banks, no 102 of 16.04.2020",https://www.bnm.md/files/Counterparty Regulation.docx,https://www.bnm.md/en/content/regulation-treatment-counterparty-credit-risk-banks-no-102-16042020,original/085__Counterparty Regulation.docx,documents/085__Counterparty Regulation.docx.md,1caaed6a2dd84ea20aa5b53950871aeb009d7766de03bc952ff7f1de52ddf08b,afd9e47a5e9f7ff98e298ddfd748a9111873a125af23a52e38d58a728908b63b,text-extracted
86,legislation,Regulation on the treatment of banks’ operational risk according to the Basic Indicator Approach and the Standardised Approach,https://www.bnm.md/files/Annexes - 3 Reg risc operational_AG_En dp IScerb.pdf,https://www.bnm.md/en/content/regulation-treatment-banks-operational-risk-according-basic-indicator-approach-and,original/086__Annexes - 3 Reg risc operational_AG_En dp IScerb.pdf,documents/086__Annexes - 3 Reg risc operational_AG_En dp IScerb.pdf.md,201cc34f0b1cedc8d195432a6b48e624d1314dea8937190220dcf44edc348ca2,9a88c4717d4238569adebff4f62ac1a6c30aed082733f343dacea5defc9cbcfc,text-extracted
87,legislation,Regulation on the treatment of banks’ credit risk using standardised approach,https://www.bnm.md/files/HCE_111_13_02_2023_EN.pdf,https://www.bnm.md/en/content/regulation-treatment-banks-credit-risk-using-standardised-approach,original/087__HCE_111_13_02_2023_EN.pdf,documents/087__HCE_111_13_02_2023_EN.pdf.md,622cf548d17aafa5c66b5f89f0c529879730e714f3e3a5eb0f5f047c0da08a39,b71b64cb7fc2eebdf42adb1cb0528d2cafd12654b288644a3cedfb9a8f78b1db,text-extracted
88,legislation,Regulation on the treatment of banks’ credit risk using standardised approach,https://www.bnm.md/files/HCE_111_13_02_2023_EN.doc,https://www.bnm.md/en/content/regulation-treatment-banks-credit-risk-using-standardised-approach,original/088__HCE_111_13_02_2023_EN.doc,documents/088__HCE_111_13_02_2023_EN.doc.md,57e54e67609f044afcf4ba13076681ffa384e66a65366b1d93e702f0abe78642,45bec43b2d15c286128643b2b1335dc39e1025dbc380228225bebe34389376e5,text-extracted
89,legislation,Regulation on audit of financial statements and audit for other purposes of banks,https://www.bnm.md/files/REG 118_EN_13_02_2023.pdf,https://www.bnm.md/en/content/regulation-external-audit-banks,original/089__REG 118_EN_13_02_2023.pdf,documents/089__REG 118_EN_13_02_2023.pdf.md,f55a70cce3e7c5d28757879c9047dd9ed73c50fac61e4fdbefa2318d7078ac10,00691fb82899421ee8ad47bc6a72353e028f860b1447eee4b21b3eba3f289c26,text-extracted
90,legislation,Regulation on audit of financial statements and audit for other purposes of banks,https://www.bnm.md/files/REG 118_EN_13_02_2023.doc,https://www.bnm.md/en/content/regulation-external-audit-banks,original/090__REG 118_EN_13_02_2023.doc,documents/090__REG 118_EN_13_02_2023.doc.md,46cb3134942d513f5b2baa31da8ab4351a4310e67f3eeefc1716c4404642c120,e67b34396713e1e53442157cef09a7422c52eabf675047cabcffd624f293b8a6,text-extracted
91,legislation,"Regulation on the calculation of voting rights and registration of the transfer of ownership of bank shares, approved by the DCA of the NBM, no.130 of July 04, 2013",https://www.bnm.md/files/Annexes__Reg 130 En WEB.pdf,https://www.bnm.md/en/content/regulation-calculation-voting-rights-and-registration-transfer-ownership-bank-shares,original/091__Annexes__Reg 130 En WEB.pdf,documents/091__Annexes__Reg 130 En WEB.pdf.md,955af007bfec2e8cafbcfd90eb8606206046ab3a6effdc2ddb643831a08977e3,3c732bda7844e04291426cfac163d018f3cb4827ddc8808e34eef916d0e89bb4,text-extracted
92,legislation,"Regulation on the calculation of voting rights and registration of the transfer of ownership of bank shares, approved by the DCA of the NBM, no.130 of July 04, 2013",https://www.bnm.md/files/Annexes__Reg 130 En WEB.doc,https://www.bnm.md/en/content/regulation-calculation-voting-rights-and-registration-transfer-ownership-bank-shares,original/092__Annexes__Reg 130 En WEB.doc,documents/092__Annexes__Reg 130 En WEB.doc.md,86ac35927ffb01a0f97d928e61e6a2146993f4a1274a8bba7ec2c7885b21417c,19d0b81c110343b455a01a099c8efb0479291f487e56d3b3414a15301bd31c82,text-extracted
93,legislation,"Regulation on Holdings in Bank Equity, the Administrative Council of the National Bank of Moldova Decision no.127 of 27.06.2013, Official Monitor of the Republic of Moldova, no 198-204, art. 1419 of 13.09.2013",https://www.bnm.md/files/Reg EN_WEB.pdf,https://www.bnm.md/en/content/regulation-holding-equity-interest-capital-banks-approved-dca-if-nbm-no127-june-27-2013,original/093__Reg EN_WEB.pdf,documents/093__Reg EN_WEB.pdf.md,21475f7dd4e3785d9b65aa748a694e72603a9ac79b0716921b92d8c55dce2405,e11de8c5f531e64ec3d12f6e47bf07b5312ccdaacb0a3af537cd8e0943c1b5c5,text-extracted
94,legislation,"Regulation on Holdings in Bank Equity, the Administrative Council of the National Bank of Moldova Decision no.127 of 27.06.2013, Official Monitor of the Republic of Moldova, no 198-204, art. 1419 of 13.09.2013",https://www.bnm.md/files/Reg EN_WEB.doc,https://www.bnm.md/en/content/regulation-holding-equity-interest-capital-banks-approved-dca-if-nbm-no127-june-27-2013,original/094__Reg EN_WEB.doc,documents/094__Reg EN_WEB.doc.md,81f79a41b8b7b886582f72146d4abf56cc49444eb46be48706c67c7e6c1a8519,a75e076943741a3a897bd4586119670c223d572402b054178bbbf937b0744126,text-extracted
95,legislation,"Regulation on banks open foreign exchange position, approved by the DCA of the no. 126 of November 28, 1997",https://www.bnm.md/files/normative_act/annexes_23.pdf,https://www.bnm.md/en/content/regulation-banks-open-foreign-exchange-position-approved-dca-no-126-november-28-1997,original/095__annexes_23.pdf,documents/095__annexes_23.pdf.md,7e218a302fcd4623655a59b5468ce0c39261871238867bb0e7f5311d0678a575,195f1e2e7789ead1837820cdb8af98edb9ce8d54aa407016692963cdb0418f31,text-extracted
96,legislation,"Regulation on bank’s liquidity, approved by the DCA of the NBM no.28, August 08, 1997",https://www.bnm.md/files/3 Reg lichid eng.pdf,https://www.bnm.md/en/content/regulation-banks-liquidity-approved-dca-nbm-no28-august-08-1997,original/096__3 Reg lichid eng.pdf,documents/096__3 Reg lichid eng.pdf.md,d8fe85ca223399aa19a17f4e06d123dd49cf4a033b1df4f87bee9a21e026980c,ef5657391c5b00bb802a6cab5104318ea24b489bd0f57efbf3deb54abd642881,text-extracted
97,legislation,"Regulation on bank’s liquidity, approved by the DCA of the NBM no.28, August 08, 1997",https://www.bnm.md/files/3 Reg lichid eng.docx,https://www.bnm.md/en/content/regulation-banks-liquidity-approved-dca-nbm-no28-august-08-1997,original/097__3 Reg lichid eng.docx,documents/097__3 Reg lichid eng.docx.md,1aa3fadea82962dcd871158d994c0aab4dc71ce92ca21956ecf3a7d56a6d60b2,c72c3969487931a4265a74c8e16cf2459511911fc1252ea1eaa830899fdb1fab,text-extracted
98,legislation,"Regulation on assets and conditional commitments classification, approved by the DCA of the NBM no.231 of October 27, 2011",https://www.bnm.md/files/reg 231_2011_ l_ eng.pdf,https://www.bnm.md/en/content/regulation-assets-and-conditional-commitments-classification-approved-dca-nbm-no231-october,original/098__reg 231_2011_ l_ eng.pdf,documents/098__reg 231_2011_ l_ eng.pdf.md,a0173e350d2f5932bcf05e99d1fa911fb781f076fc66bc5e11a99596f1104df1,729103e078ad47502a5c3357bd61a78a2c9adb0fd8c7f63ae020940c8b69eaa1,text-extracted
99,legislation,"Regulation on assets and conditional commitments classification, approved by the DCA of the NBM no.231 of October 27, 2011",https://www.bnm.md/files/reg 231_2011_ l_ eng.docx,https://www.bnm.md/en/content/regulation-assets-and-conditional-commitments-classification-approved-dca-nbm-no231-october,original/099__reg 231_2011_ l_ eng.docx,documents/099__reg 231_2011_ l_ eng.docx.md,561b4308b4569742193979c396972d87596c0935b61e90766291749025769610,894319690d526439c7ff3f50b2d7472e9c7759efdc7b9332855faa7a7da0df65,text-extracted
100,legislation,"Regulation on mergers and absorptions of banks in the Republic of Moldova, approved by the DCA of the NBM no.143 of June 2, 2000",https://www.bnm.md/files/Annex no 3 - 16_Regulation on mergers and aquisitions.doc,https://www.bnm.md/en/content/regulation-mergers-and-absorptions-banks-republic-moldova-approved-dca-nbm-no143-june-2-2000,original/100__Annex no 3 - 16_Regulation on mergers and aquisitions.doc,documents/100__Annex no 3 - 16_Regulation on mergers and aquisitions.doc.md,d6fcd61e952eb0716f61415ef6b322b51e1180eb7f10cce74a6592577e23794d,c9b721c06ba8b1220bc8e0666c973402388259bfcead95955486b7a29c5fae90,text-extracted
101,legislation,"Regulation on mergers and absorptions of banks in the Republic of Moldova, approved by the DCA of the NBM no.143 of June 2, 2000",https://www.bnm.md/files/Annex no 3 - 16_Regulation on mergers and aquisitions.pdf,https://www.bnm.md/en/content/regulation-mergers-and-absorptions-banks-republic-moldova-approved-dca-nbm-no143-june-2-2000,original/101__Annex no 3 - 16_Regulation on mergers and aquisitions.pdf,documents/101__Annex no 3 - 16_Regulation on mergers and aquisitions.pdf.md,b1c8e89ae7bbfa275fe4edd97a96b13499e7f43cc3bea8c242d078a1619656d5,193dc4385e6d94f0c1b5199b4990a2ec209c9c3808adf881f1267322660ac7f0,text-extracted
102,legislation,"Regulation on licensing of foreign exchange entities, approved by Decision of the Executive Board of the National Bank of Moldova No 304 of 10 November 2016",https://www.bnm.md/files/2_Reg 304 mod HCE74_ENG_12 11 24_1.pdf,https://www.bnm.md/en/content/regulation-licensing-control-and-sanctioning-foreign-exchange-entities-approved-decision-no,original/102__2_Reg 304 mod HCE74_ENG_12 11 24_1.pdf,documents/102__2_Reg 304 mod HCE74_ENG_12 11 24_1.pdf.md,228720d3ab40d551e46d181d809c05cd31debf00ee29a15a2a419b54a16850e6,be37f91a99927590f8c6b60c871905d17dc355c3f9073b49fee45a25b232ecf0,text-extracted
103,legislation,"Regulation on licensing of foreign exchange entities, approved by Decision of the Executive Board of the National Bank of Moldova No 304 of 10 November 2016",https://www.bnm.md/files/2_Reg 304 mod HCE74_ENG_12 11 24_1.doc,https://www.bnm.md/en/content/regulation-licensing-control-and-sanctioning-foreign-exchange-entities-approved-decision-no,original/103__2_Reg 304 mod HCE74_ENG_12 11 24_1.doc,documents/103__2_Reg 304 mod HCE74_ENG_12 11 24_1.doc.md,0a3d1629e55b47f7e6c5922400c00a356287f1bd827ee96c44f74700021cd292,a7284781e0ce40be737b3d2e532ddc4ad2595a88b6daa5a742451c7f6234f3dc,text-extracted
104,legislation,"Regulation on the authorization of certain foreign exchange operations by the National Bank of Moldova, approved by the DCA of the NBM no.51 of March 5, 2009",https://www.bnm.md/files/3_Reg 51 autoriz oper val_eng web.pdf,https://www.bnm.md/en/content/regulation-authorization-certain-foreign-exchange-operations-national-bank-moldova-approved,original/104__3_Reg 51 autoriz oper val_eng web.pdf,documents/104__3_Reg 51 autoriz oper val_eng web.pdf.md,c238b39df11d14a3da714df522d4ede42e20b2555a14139de1c223dec9b0fb10,c35640a4f67e7b0da61a8bd9b32f1670f6080e5701d8f13428205ac6907b357b,text-extracted
105,legislation,"Regulation on the authorization of certain foreign exchange operations by the National Bank of Moldova, approved by the DCA of the NBM no.51 of March 5, 2009",https://www.bnm.md/files/3_Reg 51 autoriz oper val_eng web.doc,https://www.bnm.md/en/content/regulation-authorization-certain-foreign-exchange-operations-national-bank-moldova-approved,original/105__3_Reg 51 autoriz oper val_eng web.doc,documents/105__3_Reg 51 autoriz oper val_eng web.doc.md,672b01d42815ff8ac7776c104b1af2f341e49e094ca0ed879308b4424dc192cb,a62286ce65ed3b40f1990cdd3f079e0860c1a2b0b96e20f33857783db2e7e4d8,text-extracted
106,legislation,"Regulation on the issuance by the National Bank of Moldova of authorizations to export funds from the Republic of Moldova, approved by DCA of the NBM No.14 of January 22, 2009",https://www.bnm.md/files/normative_act/annex_4.pdf,https://www.bnm.md/en/content/regulation-issuance-national-bank-moldova-authorizations-export-funds-republic-moldova,original/106__annex_4.pdf,documents/106__annex_4.pdf.md,baae0eddaa8ce25b45abc3959214807e8d7785cac8f2802c9cc39201d778acdb,96e628075ffa28be532b1dbe3292dcf57fe85145ea2dbc40fc4c981f039ba26b,text-extracted
107,legislation,"Regulation on the Activity of Foreign Exchange Entities, approved by the DEB of the NBM no.335 of 1 December 2016",https://www.bnm.md/files/Reg 335 2016 actualiz cf  HCE 162_ENG.pdf,https://www.bnm.md/en/content/regulation-activity-foreign-exchange-entities-approved-approved-eb-decision-no335-december-1,original/107__Reg 335 2016 actualiz cf HCE 162_ENG.pdf,documents/107__Reg 335 2016 actualiz cf HCE 162_ENG.pdf.md,a893406975a7fc8f6c46d3fae6a4495ce045532b227423c4a40479c38d6f8d3b,6eeeca1351ed263d2b408815f239bd665485c300c52692e9dd91dee52a851c3a,text-extracted
108,legislation,"Regulation on the Activity of Foreign Exchange Entities, approved by the DEB of the NBM no.335 of 1 December 2016",https://www.bnm.md/files/Reg 335 2016 actualiz cf  HCE 162_ENG.doc,https://www.bnm.md/en/content/regulation-activity-foreign-exchange-entities-approved-approved-eb-decision-no335-december-1,original/108__Reg 335 2016 actualiz cf HCE 162_ENG.doc,documents/108__Reg 335 2016 actualiz cf HCE 162_ENG.doc.md,dc6bacd4831d621cd1434b0c24757c7cea92de08cbe086cdf2d7013657a37100,7dff89d5fea098812f46b767049565781f83362dec6f45d840493cd29f69b950,text-extracted
109,legislation,"Regulation on residents' accounts abroad, approved by the DCA of the NBM, No. 216 of August 20, 2015",https://www.bnm.md/files/6_Reg 216  compilat cf HCE 127_eng_12 12 23_curat.pdf,https://www.bnm.md/en/content/regulation-residents-accounts-abroad-approved-dca-nbm-no-216-august-20-2015,original/109__6_Reg 216 compilat cf HCE 127_eng_12 12 23_curat.pdf,documents/109__6_Reg 216 compilat cf HCE 127_eng_12 12 23_curat.pdf.md,dedf74cc3de6b3225ba289eaeb5a0aa6a58034be208e7ce31a5ddf54a394f43e,9021fe7b1f7881f486250776cb8eded206c6d6df0629df1e6f0c9dfca8f19054,text-extracted
110,legislation,"Regulation on residents' accounts abroad, approved by the DCA of the NBM, No. 216 of August 20, 2015",https://www.bnm.md/files/6_Reg 216  compilat cf HCE 127_eng_12 12 23_curat.doc,https://www.bnm.md/en/content/regulation-residents-accounts-abroad-approved-dca-nbm-no-216-august-20-2015,original/110__6_Reg 216 compilat cf HCE 127_eng_12 12 23_curat.doc,documents/110__6_Reg 216 compilat cf HCE 127_eng_12 12 23_curat.doc.md,8e24d20740c0869b78d1f99d93d6d057be2e095929eefbc05643b222691a51fc,112803dac4706d4613b12985dbb498a933b8cf73ed7c14d40fdf4289a1980527,text-extracted
111,legislation,"Regulation on Conditions and Procedures for Performing Foreign Exchange Operations, approved by the DEB of the NBM no.29 of February 13, 2018",https://www.bnm.md/files/4_Reg CMEOV nr_29 compilat cf HCE 215 2023 eng.pdf,https://www.bnm.md/en/content/regulation-conditions-and-procedures-performing-foreign-exchange-operations-approved,original/111__4_Reg CMEOV nr_29 compilat cf HCE 215 2023 eng.pdf,documents/111__4_Reg CMEOV nr_29 compilat cf HCE 215 2023 eng.pdf.md,25d5a59e74e09c54586afc09ae83785fccfda2d8a7f0af2818a31bb94e87b08e,b81c282d4311d1ed2fb58879a1155bc25a7c614050ea64e907d8186e25e0b370,text-extracted
112,legislation,"Regulation on Conditions and Procedures for Performing Foreign Exchange Operations, approved by the DEB of the NBM no.29 of February 13, 2018",https://www.bnm.md/files/4_Reg CMEOV nr_29 compilat cf HCE 215 2023 eng.doc,https://www.bnm.md/en/content/regulation-conditions-and-procedures-performing-foreign-exchange-operations-approved,original/112__4_Reg CMEOV nr_29 compilat cf HCE 215 2023 eng.doc,documents/112__4_Reg CMEOV nr_29 compilat cf HCE 215 2023 eng.doc.md,0e4602c4b548ee130e02e4bf5e26cfa91ce7085eac86aaa472cc92f8420a66db,6a10d184d939feb64c865e767c3c601f6f31d1b30a355ba839619ebddf151563,text-extracted
113,legislation,"Regulation on the procedure of issuing by banks of permissions to export funds from the Republic of Moldova, approved by the DCA of the NBM No. 15 of January 22, 2009",https://www.bnm.md/files/normative_act/anexa_10.pdf,https://www.bnm.md/en/content/regulation-procedure-issuing-banks-permissions-export-funds-republic-moldova-approved-dca,original/113__anexa_10.pdf,documents/113__anexa_10.pdf.md,0544f14a1626ce226fd10a8ef16b986df80f56417d0b7edb672b4fe187670069,37edd89ef3b3406a85098b061214fff28482997d84d4ac1e882df01cc85bf86c,text-extracted
114,legislation,"Regulation on the authorization and notification of connections between central securities depositories, approved by the Decision of the Executive Board of the National Bank of Moldova No 279 of 27 November 2025",https://www.bnm.md/files/Reg_conexiuni_DCU_eng.pdf,https://www.bnm.md/en/content/regulation-authorization-and-notification-connections-between-central-securities,original/114__Reg_conexiuni_DCU_eng.pdf,documents/114__Reg_conexiuni_DCU_eng.pdf.md,4838d42392b9b094cd44c3d8674f14506cedf0d0a3d61412808da38beb187a60,2da56f32a80aa22a1fd32abafec8283657e2660472a0d5281f299fd150c9883e,text-extracted
115,legislation,"Regulation on the authorization and notification of connections between central securities depositories, approved by the Decision of the Executive Board of the National Bank of Moldova No 279 of 27 November 2025",https://www.bnm.md/files/Reg_conexiuni_DCU_eng.docx,https://www.bnm.md/en/content/regulation-authorization-and-notification-connections-between-central-securities,original/115__Reg_conexiuni_DCU_eng.docx,documents/115__Reg_conexiuni_DCU_eng.docx.md,5ba1ab20fd6b56d980a23c89fb89d2e88660005f18dc4f4398c9b97904ba828f,c1b504a824b10b52433e6d992b26e1a91741f7201a681892e1e80a40fc766f93,text-extracted
116,legislation,"Regulation on Placement, Transaction and Redemption of State Securities in Book-Entry Form, approved by the DEB of the NBM no.170 of July 19, 2018",https://www.bnm.md/files/Reg VMS _2018_en_ 2021.pdf,https://www.bnm.md/en/content/regulament-cu-privire-la-plasarea-tranzactionarea-si-rascumpararea-valorilor-mobiliare-de,original/116__Reg VMS _2018_en_ 2021.pdf,documents/116__Reg VMS _2018_en_ 2021.pdf.md,63e9e49f1ec482ca75bc62fd72af38dd6bde75eef8a36075c091e1b44c228120,1a722ec51f7f1f714b2a8213fe2cd55c8d9997fc394875845fb8e0d52c033be8,text-extracted
117,legislation,"Regulation on Placement, Transaction and Redemption of State Securities in Book-Entry Form, approved by the DEB of the NBM no.170 of July 19, 2018",https://www.bnm.md/files/Reg VMS _2018_en_ 2021.doc,https://www.bnm.md/en/content/regulament-cu-privire-la-plasarea-tranzactionarea-si-rascumpararea-valorilor-mobiliare-de,original/117__Reg VMS _2018_en_ 2021.doc,documents/117__Reg VMS _2018_en_ 2021.doc.md,040c392e4206c11c231746e3ae1a759e8764402181ab1572020a06f25f45e382,d478ef3853cb272dc2818ea7f2574d9518520d8f228fe26056c3108c4b574246,text-extracted
118,legislation,"Regulation on standing facilities and intraday credit facility extended to banks by the National Bank of Moldova, approved by the Decision of the Executive Board of the National Bank of Moldova No 128 of May 28, 2025 (in force as of 03.07.2025)",https://www.bnm.md/files/Reg_facil perm_credit intraday_eng.pdf,https://www.bnm.md/en/content/regulation-standing-facilities-and-intraday-credit-facility-extended-banks-national-bank,original/118__Reg_facil perm_credit intraday_eng.pdf,documents/118__Reg_facil perm_credit intraday_eng.pdf.md,e1670a83228c3178bcc77d91cb8f65a7af5ade684f7d005095c23c2822ea0832,bff20e756ea4b13f92757754363e24824889d7fe4415eaa82ff0cff8d25d95aa,text-extracted
119,legislation,"Regulation on standing facilities and intraday credit facility extended to banks by the National Bank of Moldova, approved by the Decision of the Executive Board of the National Bank of Moldova No 128 of May 28, 2025 (in force as of 03.07.2025)",https://www.bnm.md/files/Reg_facil perm_credit intraday_eng.docx,https://www.bnm.md/en/content/regulation-standing-facilities-and-intraday-credit-facility-extended-banks-national-bank,original/119__Reg_facil perm_credit intraday_eng.docx,documents/119__Reg_facil perm_credit intraday_eng.docx.md,01f76909b58f8a0fd01d6fb4e3cd68058a974fcb317d992f797192e95af49747,6b560e6884fc2d08daf68e81086eadd51b4a5d00d22f6165f2893c273b2438b4,text-extracted
120,legislation,"Regulation on Emergency Liquidity Assistance, approved by the Decision of the Executive Board of the National Bank of Moldova No 343/2019 (in force on 30 June 2020)",https://www.bnm.md/files/Reg ELA HCE 13_eng_1.pdf,https://www.bnm.md/en/content/regulation-emergency-liquidity-assistance-approved-decision-executive-board-national-bank,original/120__Reg ELA HCE 13_eng_1.pdf,documents/120__Reg ELA HCE 13_eng_1.pdf.md,4fafd321445ae60a2c5493193df23a7406f22c8864f0619343191a3d002a4748,f2f61453c81aae4d61005e890e428fcda9445756aa59cdca1c00430c83c56cd3,text-extracted
121,legislation,"Regulation on Emergency Liquidity Assistance, approved by the Decision of the Executive Board of the National Bank of Moldova No 343/2019 (in force on 30 June 2020)",https://www.bnm.md/files/Reg ELA HCE 13_eng_1.docx,https://www.bnm.md/en/content/regulation-emergency-liquidity-assistance-approved-decision-executive-board-national-bank,original/121__Reg ELA HCE 13_eng_1.docx,documents/121__Reg ELA HCE 13_eng_1.docx.md,4234b7524c597f85025b4e51f54d86122dd4e87e8f51fa16ec95d01820d371b8,be83847a50b8195e6885232c86f2d70fd461d026de4fb4a1a1f57a9049414ed3,text-extracted
122,legislation,"Norms on evaluation of assets accepted by the National Bank of Moldova as collateral for granting loans to banks, approved by the DEB of the NBM no.211 of August 8, 2019",https://www.bnm.md/files/Norme evaluare activ_HCE 112_eng.pdf,https://www.bnm.md/en/content/norme-cu-privire-la-evaluarea-activelor-acceptate-de-banca-nationala-moldovei-ca-garantii-la,original/122__Norme evaluare activ_HCE 112_eng.pdf,documents/122__Norme evaluare activ_HCE 112_eng.pdf.md,7703664e72a0d57e2e35caccb357375453cf1ce2c7fd10ae2d7a6f594c7e8fd6,e8863c2f8ccbe9086536d02c3f5971af33ff40f5b9160abc741c6fb571ed74ef,text-extracted
123,legislation,"Norms on evaluation of assets accepted by the National Bank of Moldova as collateral for granting loans to banks, approved by the DEB of the NBM no.211 of August 8, 2019",https://www.bnm.md/files/Norme evaluare activ_HCE 112_eng.doc,https://www.bnm.md/en/content/norme-cu-privire-la-evaluarea-activelor-acceptate-de-banca-nationala-moldovei-ca-garantii-la,original/123__Norme evaluare activ_HCE 112_eng.doc,documents/123__Norme evaluare activ_HCE 112_eng.doc.md,279322296c309919f8ce8fd960e34b920693b954a08c1177b26ac3164d4aa7be,576392629f7bfb177c49906ba865823274fc9463e632a6b6a6256c0a560b2d32,text-extracted
124,legislation,"Regulation on open market operations of the National Bank of Moldova, approved by the DCA of the NBM, No. 188 of September 25, 2014",https://www.bnm.md/files/Reg_OPM_ HCE 65_amend_eng.pdf,https://www.bnm.md/en/content/regulation-open-market-operations-national-bank-moldova-approved-dca-nbm-no-188-september-25,original/124__Reg_OPM_ HCE 65_amend_eng.pdf,documents/124__Reg_OPM_ HCE 65_amend_eng.pdf.md,eb65f3ec28021367585b14120b1e7f3f31b2297962c3ca31acbcf0e307d2800f,f1123166eff03b25142ed25f19459916faf0c392062bfa52899ba8495afa0af1,text-extracted
125,legislation,"Regulation on open market operations of the National Bank of Moldova, approved by the DCA of the NBM, No. 188 of September 25, 2014",https://www.bnm.md/files/Reg_OPM_ HCE 65_amend_eng.doc,https://www.bnm.md/en/content/regulation-open-market-operations-national-bank-moldova-approved-dca-nbm-no-188-september-25,original/125__Reg_OPM_ HCE 65_amend_eng.doc,documents/125__Reg_OPM_ HCE 65_amend_eng.doc.md,af306c6fa94dbc5e81c821cbf4955845ed171fe0e5329f974d2f6670538b913e,52dfe76e3a71ef87ba35063645ab8841bf718eed8df33e421741d214b32f3a65,text-extracted
126,legislation,"Regulation on the Setting of the Official Exchange Rate of Moldovan Leu against Foreign Currencies, DCA of the NBM No.3 of January 15, 2009",https://www.bnm.md/files/curs oficial_EN-02_01_2026.pdf,https://www.bnm.md/en/content/regulation-setting-official-exchange-rate-moldovan-leu-against-foreign-currencies-dca-nbm,original/126__curs oficial_EN-02_01_2026.pdf,documents/126__curs oficial_EN-02_01_2026.pdf.md,327d19a12ed6e864e85a3c0c4d63a9949ce1da8a0212fa8bd94167fe92aa5bc4,6f64628f741a672cb90eb564f0a026ebdca6749b20d8e7c2a9f70964754b278a,text-extracted
127,legislation,"Regulation on the Setting of the Official Exchange Rate of Moldovan Leu against Foreign Currencies, DCA of the NBM No.3 of January 15, 2009",https://www.bnm.md/files/curs oficial_EN-02_01_2026.doc,https://www.bnm.md/en/content/regulation-setting-official-exchange-rate-moldovan-leu-against-foreign-currencies-dca-nbm,original/127__curs oficial_EN-02_01_2026.doc,documents/127__curs oficial_EN-02_01_2026.doc.md,3bcd12887f3c71d1c7eac003ce782c6239e3fe3af25dd0dc64849476cbf5f48f,b7d1e235b62fe2d51b147ec8348029e999c885765c5d28408be78cc54d579eb0,text-extracted
128,legislation,"Regulation on operation of the interbank money market in national currency, approved by the DCA of the NBM, no. 222 of November 21, 2013",https://www.bnm.md/files/Reg PMI_HCE 211_eng.pdf,https://www.bnm.md/en/content/regulation-operation-interbank-money-market-national-currency-approved-dca-nbm-no-222,original/128__Reg PMI_HCE 211_eng.pdf,documents/128__Reg PMI_HCE 211_eng.pdf.md,a8403fce375b9e5bd0c38b852048c6daf62171b045f49d75f36d97a8fd679de4,b3e12148626e7645954fdadfff5ccff29e549359045c3c267cb3420893f62e80,text-extracted
129,legislation,"Regulation on operation of the interbank money market in national currency, approved by the DCA of the NBM, no. 222 of November 21, 2013",https://www.bnm.md/files/Reg PMI_HCE 211_eng.doc,https://www.bnm.md/en/content/regulation-operation-interbank-money-market-national-currency-approved-dca-nbm-no-222,original/129__Reg PMI_HCE 211_eng.doc,documents/129__Reg PMI_HCE 211_eng.doc.md,3c61a326d1d5ec6e86f837867deda97e484c60edc93a60505b143ac3c9dbcb9e,178c6f08ae32f6f06422f660a832a61cda85f6a71e6ae03e2b26b793d09d3c43,text-extracted
130,legislation,"Regulation on the Required Reserves Regime, approved by the DEB of the NBM no.355 of December 27, 2017",https://www.bnm.md/files/Annexes-Reg RO eng ajustat_final (1).doc,https://www.bnm.md/en/content/regulation-required-reserves-regime-approved-deb-nbm-no355-december-27-2017,original/130__Annexes-Reg RO eng ajustat_final (1).doc,documents/130__Annexes-Reg RO eng ajustat_final (1).doc.md,c827e805503fbc44419dc20e9e4f3c24172ff6147985d7b08a6953a8bd4e3b9b,fca89d65f57f9b1edbdfed5058345859246058263ec47abf8033c7721471b8fe,text-extracted
